,pval,lpval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
55660|NR0B2,0.913859138350862,-0.0391207409745505,Homo sapiens,NR0B2,tf,HCT-116,None,Colon,1,NR0B2
36352|PAF1,0.913946483900907,-0.0390792336173452,Homo sapiens,PAF1,not sure,A549,Epithelium,Lung,1,PAF1
55642|AFF4,0.914328941200339,-0.0388975333167785,Homo sapiens,AFF4,tf,HCT-116,None,Colon,1,AFF4
77126|ZNF430,0.914840800638619,-0.0386544746981355,Homo sapiens,ZNF430,tf,293T,None,None,1,ZNF430
57945|SOX15,0.915112173853461,-0.0385256671361393,Homo sapiens,SOX15,tf,CP-A,Epithelium,Esophagus,0,SOX15
73723|STAT5A,0.915237972281385,-0.0384659697462374,Homo sapiens,STAT5A,tf,None,T Lymphocyte,None,1,STAT5A
41726|TFAM,0.915546917468364,-0.0383193952448415,Homo sapiens,TFAM,tf,HeLa,Epithelium,Cervix,0,TFAM
74214|SUZ12,0.915751899958921,-0.0382221716087416,Homo sapiens,SUZ12,cr,SF8628,None,Pontine,1,SUZ12
38714|E2F4,0.916550447452321,-0.0378436262312629,Homo sapiens,E2F4,tf,LoVo,None,Colon,0,E2F4
65121|ZBTB26,0.916560016437341,-0.0378390921265555,Homo sapiens,ZBTB26,,HEK293,Epithelium,Embryonic Kidney,1,ZBTB26
33850|SF1,0.916883279993513,-0.03768594686117,Homo sapiens,SF1,not sure,H295R,Epithelium,Adrenal Gland,1,SF1
55541|RAG1,0.917167013604937,-0.0375515732911701,Homo sapiens,RAG1,cr,Ramos,Thymocyte,None,1,RAG1
49421|RB1,0.917250707247623,-0.0375119447084313,Homo sapiens,RB1,tf,IMR90,Fibroblast,Lung,0,RB1
58463|ARID1A,0.917279189585729,-0.0374984592675089,Homo sapiens,ARID1A,predicted transcription factor,HepG2,Epithelium,Liver,0,ARID1A
65066|ZSCAN29,0.917325130864684,-0.037476708480461,Homo sapiens,ZSCAN29,,HEK293,Epithelium,Embryonic Kidney,1,ZSCAN29
77086|ZNF566,0.917637975501127,-0.0373286219057006,Homo sapiens,ZNF566,tf,293T,None,None,1,ZNF566
42849|FOXO4,0.917868785005164,-0.03721939943193,Homo sapiens,FOXO4,tf,LoVo,None,Colon,0,FOXO4
77074|ZNF616,0.917951684693675,-0.0371801767760214,Homo sapiens,ZNF616,tf,293T,None,None,1,ZNF616
73931|ZNF707,0.91797756363652,-0.0371679332954126,Homo sapiens,ZNF707,,293T,None,None,1,ZNF707
73944|ZNF528,0.918106580275055,-0.0371068999114387,Homo sapiens,ZNF528,,293T,None,None,1,ZNF528
42694|MSC,0.918141040429282,-0.0370905994357739,Homo sapiens,MSC,tf,LoVo,None,Colon,0,MSC
77139|ZNF311,0.918164927897902,-0.0370793004518487,Homo sapiens,ZNF311,other,293T,None,None,1,ZNF311
38767|MAX,0.918189257891933,-0.0370677924516659,Homo sapiens,MAX,tf,LoVo,None,Colon,0,MAX
42858|NKX2-3,0.918189257891933,-0.0370677924516659,Homo sapiens,NKX2-3,tf,LoVo,None,Colon,0,NKX2-3
42648|CAMTA1,0.918189257891933,-0.0370677924516659,Homo sapiens,CAMTA1,tf,LoVo,None,Colon,0,CAMTA1
42764|HOXB8,0.918189711496291,-0.0370675779013218,Homo sapiens,HOXB8,tf,LoVo,None,Colon,0,HOXB8
42851|HOXC11,0.918189711496291,-0.0370675779013218,Homo sapiens,HOXC11,tf,LoVo,None,Colon,0,HOXC11
42769|JAZF1,0.918189711496291,-0.0370675779013218,Homo sapiens,JAZF1,not sure,LoVo,None,Colon,0,JAZF1
38769|TFEB,0.918189711496291,-0.0370675779013218,Homo sapiens,TFEB,tf,LoVo,None,Colon,0,TFEB
8778|HDAC6,0.91828174148023,-0.0370240508275273,Homo sapiens,HDAC6,cr,K562,Erythroblast,Bone Marrow,1,HDAC6
63187|SIX4,0.918308520676304,-0.0370113859916896,Homo sapiens,SIX4,tf,MCF-7,Epithelium,Breast,1,SIX4
42826|FOXC1,0.918329733801466,-0.0370013538112317,Homo sapiens,FOXC1,tf,LoVo,None,Colon,0,FOXC1
42809|ARNTL2,0.918329733801466,-0.0370013538112317,Homo sapiens,ARNTL2,tf,LoVo,None,Colon,0,ARNTL2
42816|CDC5L,0.918329733801466,-0.0370013538112317,Homo sapiens,CDC5L,not sure,LoVo,None,Colon,0,CDC5L
76414|PMEL,0.918329733801466,-0.0370013538112317,Homo sapiens,PMEL,other,None,None,None,0,PMEL
55219|598-SKD,0.918614044442279,-0.0368669190561787,Homo sapiens,598-SKD,other,HeLa,Epithelium,Cervix,1,598-SKD
42822|DRAP1,0.91866395817351,-0.0368433219108153,Homo sapiens,DRAP1,tf,LoVo,None,Colon,0,DRAP1
42879|ZBTB39,0.91866395817351,-0.0368433219108153,Homo sapiens,ZBTB39,tf,LoVo,None,Colon,0,ZBTB39
74677|ZMYM3,0.918671116381055,-0.0368399379118049,Homo sapiens,ZMYM3,,HepG2,Epithelium,Liver,1,ZMYM3
77025|ZNF823,0.91882570229492,-0.0367668647953263,Homo sapiens,ZNF823,tf,293T,None,None,1,ZNF823
42803|UBP1,0.918841747738122,-0.0367592807817527,Homo sapiens,UBP1,tf,LoVo,None,Colon,0,UBP1
70227|DNMT3B,0.919487622087385,-0.0364541127503506,Homo sapiens,DNMT3B,cr,None,Stem cell,Foreskin,0,DNMT3B
74383|IL1B,0.919490308320937,-0.0364528439842721,Homo sapiens,IL1B,other,MCF-7,None,Breast,0,IL1B
77097|ZNF540,0.91964428614581,-0.0363801231295449,Homo sapiens,ZNF540,tf,293T,None,None,1,ZNF540
65196|ZNF586,0.919794433492541,-0.0363092230624683,Homo sapiens,ZNF586,,HEK293,Epithelium,Embryonic Kidney,1,ZNF586
77056|ZNF705G,0.919804956332744,-0.0363042545769825,Homo sapiens,ZNF705G,other,293T,None,None,0,ZNF705G
65150|SNAI1,0.919884921219371,-0.036266500051664,Homo sapiens,SNAI1,tf,HEK293,Epithelium,Embryonic Kidney,0,SNAI1
38840|ALX4,0.919899422570616,-0.0362596537526974,Homo sapiens,ALX4,tf,LoVo,None,Colon,0,ALX4
42841|MEOX2,0.919904102692229,-0.0362574442222088,Homo sapiens,MEOX2,tf,LoVo,None,Colon,0,MEOX2
42815|BRCA1,0.919904102692229,-0.0362574442222088,Homo sapiens,BRCA1,predicted chromatin regulator,LoVo,None,Colon,0,BRCA1
42824|ELF4,0.919904102692229,-0.0362574442222088,Homo sapiens,ELF4,tf,LoVo,None,Colon,0,ELF4
42835|HOXD1,0.919904102692229,-0.0362574442222088,Homo sapiens,HOXD1,tf,LoVo,None,Colon,0,HOXD1
38776|TFDP2,0.919904532596964,-0.0362572412606065,Homo sapiens,TFDP2,tf,LoVo,None,Colon,0,TFDP2
40319|SIRT3,0.919904915617256,-0.0362570604336196,Homo sapiens,SIRT3,cr,U2OS,None,Bone,0,SIRT3
42818|CREBL2,0.919942710345286,-0.0362392176062041,Homo sapiens,CREBL2,tf,LoVo,None,Colon,0,CREBL2
49198|F2RL1,0.919942710345286,-0.0362392176062041,Homo sapiens,F2RL1,not sure,HEK293,Epithelium,Embryonic Kidney,0,F2RL1
42842|MXI1,0.919942710345286,-0.0362392176062041,Homo sapiens,MXI1,tf,LoVo,None,Colon,0,MXI1
42740|NR2E3,0.919942710345286,-0.0362392176062041,Homo sapiens,NR2E3,tf,LoVo,None,Colon,0,NR2E3
38810|NFATC4,0.919943145121374,-0.0362390123534104,Homo sapiens,NFATC4,tf,LoVo,None,Colon,0,NFATC4
38862|HSF2,0.919943145121374,-0.0362390123534104,Homo sapiens,HSF2,tf,LoVo,None,Colon,0,HSF2
38855|SRF,0.919943145121374,-0.0362390123534104,Homo sapiens,SRF,tf,LoVo,None,Colon,0,SRF
35572|RCOR1,0.920076386256391,-0.0361761153147486,Homo sapiens,RCOR1,both predicted transcription factor and chromatin regulator,HeLa-S3,Epithelium,Cervix,1,RCOR1
1144|ELL2,0.920101143920709,-0.0361644293585596,Homo sapiens,ELL2,predicted chromatin regulator,HCT-116,None,Colon,1,ELL2
8551|PCGF1,0.920124550402881,-0.0361533814679885,Homo sapiens,PCGF1,cr,HEK293T,Epithelium,Embryonic Kidney,0,PCGF1
35559|SFMBT1,0.920169115075779,-0.0361323476602934,Homo sapiens,SFMBT1,other,HeLa-S3,Epithelium,Cervix,1,SFMBT1
42827|FOXF2,0.920195976364012,-0.0361196700570164,Homo sapiens,FOXF2,predicted transcription factor,LoVo,None,Colon,0,FOXF2
68909|KDM5C,0.920197035194029,-0.0361191703332826,Homo sapiens,KDM5C,cr,ZR-75-30,None,None,0,KDM5C
52718|DYRK1A,0.920225125957669,-0.0361059128710546,Homo sapiens,DYRK1A,not sure,HeLa,Epithelium,Cervix,0,DYRK1A
42811|BBX,0.920237216089282,-0.0361002070466812,Homo sapiens,BBX,tf,LoVo,None,Colon,0,BBX
38775|CIC,0.920286058236059,-0.0360771572160918,Homo sapiens,CIC,tf,LoVo,None,Colon,0,CIC
33863|SMARCB1,0.920301957493904,-0.0360696542226031,Homo sapiens,SMARCB1,cr,NCCIT,None,Embryo,0,SMARCB1
42837|KCMF1,0.920946589887186,-0.0357655558942212,Homo sapiens,KCMF1,not sure,LoVo,None,Colon,0,KCMF1
42709|ATF6,0.920956514879146,-0.0357608755511235,Homo sapiens,ATF6,tf,LoVo,None,Colon,0,ATF6
38801|ETV6,0.920963870411331,-0.0357574069245047,Homo sapiens,ETV6,tf,LoVo,None,Colon,0,ETV6
77162|ZNF205,0.921151306943008,-0.035669027378322,Homo sapiens,ZNF205,tf,293T,None,None,1,ZNF205
37184|STAT4,0.921177182165993,-0.0356568281786378,Homo sapiens,STAT4,tf,None,Monocyte,Blood,0,STAT4
8525|HNRNPL,0.921196942267052,-0.0356475122609443,Homo sapiens,HNRNPL,predicted transcription factor,HeLa,Epithelium,Cervix,0,HNRNPL
72425|ORC2,0.921233507534929,-0.0356302740590113,Homo sapiens,ORC2,tf,K562,Erythroblast,Bone Marrow,0,ORC2
42821|DMRT2,0.921331421185552,-0.0355841173591351,Homo sapiens,DMRT2,tf,LoVo,None,Colon,0,DMRT2
42817|CDX1,0.921345367185343,-0.0355775435847302,Homo sapiens,CDX1,tf,LoVo,None,Colon,0,CDX1
42681|IRF8,0.921358617830386,-0.0355712976742956,Homo sapiens,IRF8,tf,LoVo,None,Colon,0,IRF8
42665|HIC2,0.921358617830386,-0.0355712976742956,Homo sapiens,HIC2,tf,LoVo,None,Colon,0,HIC2
42647|BHLHE41,0.921358617830386,-0.0355712976742956,Homo sapiens,BHLHE41,tf,LoVo,None,Colon,0,BHLHE41
42659|FOXP2,0.921359040688327,-0.0355710983546991,Homo sapiens,FOXP2,tf,LoVo,None,Colon,0,FOXP2
53471|SVIL,0.921359040688327,-0.0355710983546991,Homo sapiens,SVIL,other,SH-SY5Y,None,Bone Marrow,1,SVIL
42853|IRX2,0.921359040688327,-0.0355710983546991,Homo sapiens,IRX2,tf,LoVo,None,Colon,0,IRX2
74561|CHD1,0.921367076501441,-0.0355673105869341,Homo sapiens,CHD1,predicted chromatin regulator,None,None,Prostate,0,CHD1
77170|ZNF169,0.921392140178884,-0.0355554967626298,Homo sapiens,ZNF169,tf,293T,None,None,1,ZNF169
77533|H2AK119ub,0.921419444422549,-0.0355426272078079,Homo sapiens,H2AK119ub,,None,Fibroblast,None,1,H2AK119ub
42874|TSHZ1,0.921419529453671,-0.0355425871299198,Homo sapiens,TSHZ1,tf,LoVo,None,Colon,0,TSHZ1
42860|PCF11,0.921450166343408,-0.0355281472243891,Homo sapiens,PCF11,not sure,LoVo,None,Colon,0,PCF11
49180|EGFA-T1,0.921539686755924,-0.0354859568442972,Homo sapiens,EGFA-T1,other,HEK293T,Epithelium,Embryonic Kidney,0,EGFA-T1
42791|TERF2,0.921545525171889,-0.03548320537972,Homo sapiens,TERF2,predicted chromatin regulator,LoVo,None,Colon,0,TERF2
65148|GLI4,0.921603276424343,-0.0354559899424742,Homo sapiens,GLI4,,HEK293,Epithelium,Embryonic Kidney,0,GLI4
42820|DDIT3,0.921656042913175,-0.0354311250797879,Homo sapiens,DDIT3,tf,LoVo,None,Colon,0,DDIT3
8784|CHD3,0.921991860233708,-0.0352729130799815,Homo sapiens,CHD3,cr,K562,Erythroblast,Bone Marrow,0,CHD3
45381|CHD4,0.921991860233708,-0.0352729130799815,Homo sapiens,CHD4,cr,K562,Erythroblast,Bone Marrow,0,CHD4
36367|LMO1,0.922029893108058,-0.0352549984676036,Homo sapiens,LMO1,not sure,Jurkat E6-1,T Lymphocyte,Blood,0,LMO1
53091|HOXB7,0.922086286578189,-0.0352284368299253,Homo sapiens,HOXB7,tf,BT-474,Epithelium,Mammary Gland,0,HOXB7
44056|ARRB1,0.92221035494506,-0.0351700056578688,Homo sapiens,ARRB1,tf,A549,Epithelium,Lung,0,ARRB1
42828|FOXJ2,0.922267921143557,-0.0351428969814658,Homo sapiens,FOXJ2,tf,LoVo,None,Colon,0,FOXJ2
45921|BRF2,0.922403379995596,-0.035079114309686,Homo sapiens,BRF2,tf,K562,Erythroblast,Bone Marrow,0,BRF2
51599|STAT3,0.922474134749043,-0.0350458021805498,Homo sapiens,STAT3,tf,HUES64,Embryonic Stem Cell,Embryo,0,STAT3
76411|ESCO2,0.922513011531578,-0.0350274996442251,Homo sapiens,ESCO2,other,None,None,None,1,ESCO2
52587|WIZ,0.922534049849846,-0.0350175954789342,Homo sapiens,WIZ,other,HEK293T,Epithelium,Embryonic Kidney,1,WIZ
52586|ZNF644,0.922534049849846,-0.0350175954789342,Homo sapiens,ZNF644,predicted transcription factor,HEK293T,Epithelium,Embryonic Kidney,0,ZNF644
63011|ZNF697,0.922596689342262,-0.034988108152819,Homo sapiens,ZNF697,,HEK293,Epithelium,Embryonic Kidney,1,ZNF697
5390|SP1,0.92262284907422,-0.0349757941413946,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,None,Colon,0,SP1
46283|MEF2A,0.922663145463201,-0.0349568263505704,Homo sapiens,MEF2A,tf,K562,Erythroblast,Bone Marrow,1,MEF2A
42873|TOE1,0.922774112934134,-0.0349045974707903,Homo sapiens,TOE1,not sure,LoVo,None,Colon,0,TOE1
42739|NR1I2,0.922943218294529,-0.0348250170021645,Homo sapiens,NR1I2,tf,LoVo,None,Colon,0,NR1I2
42688|LHX4,0.922986528929359,-0.0348046374944977,Homo sapiens,LHX4,tf,LoVo,None,Colon,1,LHX4
42682|IRX5,0.92301305555118,-0.0347921560556308,Homo sapiens,IRX5,tf,LoVo,None,Colon,0,IRX5
76829|PGBD5,0.923017547256732,-0.034790042631365,Homo sapiens,PGBD5,other,G-401,None,Kidney,0,PGBD5
51550|SALL4,0.92303394098751,-0.0347823291879857,Homo sapiens,SALL4,tf,HUES64,Embryonic Stem Cell,Embryo,0,SALL4
42695|MTF1,0.92317676089339,-0.0347151365353915,Homo sapiens,MTF1,cr,LoVo,None,Colon,0,MTF1
43685|KDM4C,0.923218269036245,-0.0346956100991668,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,0,KDM4C
38717|CREM,0.923356494169828,-0.0346305919757917,Homo sapiens,CREM,tf,LoVo,None,Colon,1,CREM
4421|PML,0.923650858807195,-0.034492161624064,Homo sapiens,PML,tf,None,Promyelocytic cell,Bone Marrow,0,PML
52109|CGGBP1,0.92389896526909,-0.0343755192834145,Homo sapiens,CGGBP1,tf,1064Sk,Epidermal cell,Foreskin,0,CGGBP1
1348|SMC4,0.924078019430021,-0.0342913599730536,Homo sapiens,SMC4,predicted chromatin regulator,HeLa,Epithelium,Cervix,0,SMC4
42885|ZNF263,0.924154841924461,-0.0342552567458705,Homo sapiens,ZNF263,predicted transcription factor,LoVo,None,Colon,0,ZNF263
65130|ZFP64,0.924169973660716,-0.0342481458425252,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,0,ZFP64
32947|NUP98,0.924248650257299,-0.0342111749839442,Homo sapiens,NUP98,other,None,Neuron,None,1,NUP98
42857|NFIB,0.92426363075734,-0.0342041358654368,Homo sapiens,NFIB,predicted transcription factor,LoVo,None,Colon,0,NFIB
42684|KLF13,0.924298994081221,-0.0341875196077902,Homo sapiens,KLF13,tf,LoVo,None,Colon,0,KLF13
58994|FUS,0.924309167641666,-0.0341827394480416,Homo sapiens,FUS,other,HEK293,Epithelium,Embryonic Kidney,0,FUS
63060|DPF2,0.924342316213717,-0.0341671645903122,Homo sapiens,DPF2,,MCF-7,Epithelium,Breast,1,DPF2
43548|C10orf12,0.924359387235958,-0.0341591439878042,Homo sapiens,C10orf12,not sure,HEK293T,Epithelium,Embryonic Kidney,0,C10orf12
69216|BIRA,0.924381252914448,-0.0341488708934549,Homo sapiens,BIRA,not sure,BJAB,GCB DLBCL cells,None,0,BIRA
65101|GTF3A,0.924427055429463,-0.0341273524056347,Homo sapiens,GTF3A,,HEK293,Epithelium,Embryonic Kidney,0,GTF3A
731|ZNF274,0.924565698531738,-0.0340622229623137,Homo sapiens,ZNF274,predicted transcription factor,GM12878,B Lymphocyte,Blood,0,ZNF274
73967|ZNF225,0.924621343034175,-0.0340360859628427,Homo sapiens,ZNF225,other,293T,None,None,1,ZNF225
42699|NHLH1,0.924685474999951,-0.034005964234431,Homo sapiens,NHLH1,predicted transcription factor,LoVo,None,Colon,0,NHLH1
65083|ZNF582,0.924740155208687,-0.0339802834905909,Homo sapiens,ZNF582,,HEK293,Epithelium,Embryonic Kidney,0,ZNF582
"52213|HBG1, HBG2",0.925018079987648,-0.0338497786532574,Homo sapiens,"HBG1, HBG2",other,HEK293T,Epithelium,Embryonic Kidney,0,"HBG1, HBG2"
42799|RFX5,0.925087316681885,-0.0338172733545643,Homo sapiens,RFX5,tf,LoVo,None,Colon,0,RFX5
4516|RXRG,0.925101925599304,-0.0338104150591242,Homo sapiens,RXRG,tf,None,Promyelocytic cell,Bone Marrow,1,RXRG
5891|MYBL2,0.92511961309881,-0.0338021116389407,Homo sapiens,MYBL2,tf,HeLa,Epithelium,Cervix,0,MYBL2
67833|EBNA3A,0.92517420465989,-0.0337764845590522,Homo sapiens,EBNA3A,other,None,Lymphoblast,None,0,EBNA3A
70117|NEUROD1,0.9252694840563,-0.0337317608893841,Homo sapiens,NEUROD1,tf,NCI-H889,None,None,1,NEUROD1
42861|PLAG1,0.925381459032086,-0.0336792062849237,Homo sapiens,PLAG1,tf,LoVo,None,Colon,0,PLAG1
77085|ZNF567,0.92540127450436,-0.0336699067057678,Homo sapiens,ZNF567,tf,293T,None,None,1,ZNF567
42751|BACH1,0.925463628636951,-0.033640644650312,Homo sapiens,BACH1,tf,LoVo,None,Colon,0,BACH1
77242|ZMYND11,0.925472750999141,-0.033636363799166,Homo sapiens,ZMYND11,predicted chromatin regulator,DU145,Epithelium,Prostate,1,ZMYND11
65068|ZNF214,0.925621045658927,-0.033566779478053,Homo sapiens,ZNF214,,HEK293,Epithelium,Embryonic Kidney,0,ZNF214
42813|BHLHE40,0.925733804393751,-0.0335138771439815,Homo sapiens,BHLHE40,predicted transcription factor,LoVo,None,Colon,0,BHLHE40
42881|ZBTB4,0.925771589957641,-0.0334961509607954,Homo sapiens,ZBTB4,tf,LoVo,None,Colon,0,ZBTB4
42644|ATF7,0.925868991685272,-0.0334504606326655,Homo sapiens,ATF7,tf,LoVo,None,Colon,0,ATF7
65172|ZNF22,0.925868991685272,-0.0334504606326655,Homo sapiens,ZNF22,,HEK293,Epithelium,Embryonic Kidney,0,ZNF22
42643|ARNTL,0.925869370548723,-0.0334502829204039,Homo sapiens,ARNTL,predicted transcription factor,LoVo,None,Colon,0,ARNTL
38688|NKX2-5,0.925895037725593,-0.0334382434695626,Homo sapiens,NKX2-5,tf,LoVo,None,Colon,0,NKX2-5
51508|KLF5,0.925913434906875,-0.0334296142895671,Homo sapiens,KLF5,tf,HUES64,Embryonic Stem Cell,Embryo,1,KLF5
42830|GZF1,0.925915981318766,-0.0334284199110536,Homo sapiens,GZF1,tf,LoVo,None,Colon,0,GZF1
42670|HOXB1,0.926070125381189,-0.0333561257230565,Homo sapiens,HOXB1,tf,LoVo,None,Colon,0,HOXB1
42676|HOXD9,0.926070499966344,-0.0333559500557623,Homo sapiens,HOXD9,tf,LoVo,None,Colon,0,HOXD9
42656|FOXF1,0.926091535627682,-0.0333460851827468,Homo sapiens,FOXF1,predicted transcription factor,LoVo,None,Colon,0,FOXF1
42677|ID4,0.926091535627682,-0.0333460851827468,Homo sapiens,ID4,predicted transcription factor,LoVo,None,Colon,0,ID4
58995|EWSR1,0.926120903594983,-0.0333323131705579,Homo sapiens,EWSR1,tf,HEK293,Epithelium,Embryonic Kidney,0,EWSR1
63904|ZNF438,0.926318244790067,-0.0332397819881156,Homo sapiens,ZNF438,,HEK293,Epithelium,Embryonic Kidney,1,ZNF438
70557|ZNF335,0.926579500245925,-0.0331173124088824,Homo sapiens,ZNF335,tf,Jurkat,T Lymphocyte,Blood,1,ZNF335
8813|KDM5A,0.927122623295925,-0.0328628213044453,Homo sapiens,KDM5A,cr,H1,Embryonic Stem Cell,Embryo,0,KDM5A
42856|NFE2L3,0.927211693456307,-0.0328210999397093,Homo sapiens,NFE2L3,tf,LoVo,None,Colon,0,NFE2L3
42675|HOXD4,0.927211693456307,-0.0328210999397093,Homo sapiens,HOXD4,tf,LoVo,None,Colon,0,HOXD4
42663|HESX1,0.927211693456307,-0.0328210999397093,Homo sapiens,HESX1,tf,LoVo,None,Colon,1,HESX1
42679|IRF3,0.927212056752885,-0.0328209297761215,Homo sapiens,IRF3,tf,LoVo,None,Colon,0,IRF3
42672|HOXB5,0.927212056752885,-0.0328209297761215,Homo sapiens,HOXB5,tf,LoVo,None,Colon,0,HOXB5
42855|MYBL1,0.927262097348855,-0.0327974920219116,Homo sapiens,MYBL1,tf,LoVo,None,Colon,0,MYBL1
76572|CENPC,0.927358848600605,-0.032752179760253,Homo sapiens,CENPC,other,HeLa,Epithelium,Cervix,1,CENPC
42889|ZNF581,0.927382216902335,-0.0327412362116551,Homo sapiens,ZNF581,predicted transcription factor,LoVo,None,Colon,0,ZNF581
42651|EVX1,0.927391477699747,-0.032736899388003,Homo sapiens,EVX1,tf,LoVo,None,Colon,0,EVX1
38733|HIF1A,0.927391477699747,-0.032736899388003,Homo sapiens,HIF1A,predicted chromatin regulator,LoVo,None,Colon,0,HIF1A
42657|FOXK1,0.927391477699747,-0.032736899388003,Homo sapiens,FOXK1,tf,LoVo,None,Colon,0,FOXK1
42669|HOXA11,0.927391844238118,-0.0327367277392825,Homo sapiens,HOXA11,tf,LoVo,None,Colon,0,HOXA11
77119|ZNF442,0.927398593840385,-0.0327335669347413,Homo sapiens,ZNF442,tf,293T,None,None,1,ZNF442
42871|TFCP2,0.927423827747925,-0.0327217502274656,Homo sapiens,TFCP2,tf,LoVo,None,Colon,0,TFCP2
42745|RELB,0.927429814755959,-0.0327189466374761,Homo sapiens,RELB,tf,LoVo,None,Colon,0,RELB
42808|ADNP2,0.927473776028968,-0.032698361051914,Homo sapiens,ADNP2,tf,LoVo,None,Colon,1,ADNP2
42716|HES4,0.927611805692332,-0.0326337327438304,Homo sapiens,HES4,tf,LoVo,None,Colon,0,HES4
279|BRD7,0.927613421117374,-0.0326329764257601,Homo sapiens,BRD7,tf,BJ,Fibroblast,Skin,0,BRD7
56895|MAP1LC3A,0.927630197142223,-0.0326251222173438,Homo sapiens,MAP1LC3A,other,IMR90,Fibroblast,Lung,0,MAP1LC3A
42696|MYF6,0.927630941209294,-0.0326247738629086,Homo sapiens,MYF6,tf,LoVo,None,Colon,1,MYF6
38637|OTX1,0.927668192777998,-0.0326073339251258,Homo sapiens,OTX1,tf,LoVo,None,Colon,0,OTX1
38648|GLI1,0.927690730830694,-0.0325967827031549,Homo sapiens,GLI1,tf,LoVo,None,Colon,0,GLI1
42673|HOXD11,0.927722228120286,-0.0325820376309057,Homo sapiens,HOXD11,tf,LoVo,None,Colon,0,HOXD11
2638|EBNA1BP2,0.927727118609606,-0.032579748252832,Homo sapiens,EBNA1BP2,not sure,Raji,B Lymphocyte,Blood,1,EBNA1BP2
63853|BCL3,0.927853604845744,-0.0325205406163417,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,0,BCL3
77050|ZNF749,0.927966746826237,-0.0324675862042224,Homo sapiens,ZNF749,tf,293T,None,None,1,ZNF749
58136|ARID3B,0.927976596587511,-0.0324629764762536,Homo sapiens,ARID3B,predicted transcription factor,OECM1,None,Head and neck,1,ARID3B
36659|YBX1,0.928000074837406,-0.0324519887580011,Homo sapiens,YBX1,tf,HEK293,Epithelium,Embryonic Kidney,1,YBX1
38748|PAX2,0.928124741269603,-0.0323936500695753,Homo sapiens,PAX2,tf,LoVo,None,Colon,0,PAX2
76675|HP1BP3,0.928321443729761,-0.0323016174601374,Homo sapiens,HP1BP3,other,HeLa,None,None,0,HP1BP3
76586|SIX1,0.928461047986063,-0.0322363116329368,Homo sapiens,SIX1,other,None,Cortex,Kidney,1,SIX1
38665|CBFB,0.928495060854352,-0.0322204021551169,Homo sapiens,CBFB,predicted transcription factor,LoVo,None,Colon,0,CBFB
42652|FERD3L,0.92871016217511,-0.0321198022688849,Homo sapiens,FERD3L,tf,LoVo,None,Colon,0,FERD3L
40156|LMO2,0.928746392429236,-0.0321028601773912,Homo sapiens,LMO2,not sure,Kasumi-1,Myeloblast,Blood,0,LMO2
43557|CBX7,0.928791982626585,-0.0320815421024515,Homo sapiens,CBX7,cr,None,Epithelium,Mammary Gland,1,CBX7
2972|ATF7IP,0.928839443627864,-0.0320593503472151,Homo sapiens,ATF7IP,cr,WM262,Melanocyte,Skin,1,ATF7IP
38828|BTF3,0.928928374190439,-0.0320177713595093,Homo sapiens,BTF3,tf,LoVo,None,Colon,0,BTF3
77151|ZNF26,0.929096622472086,-0.0319391187034471,Homo sapiens,ZNF26,tf,293T,None,None,1,ZNF26
54114|AGO2,0.92922021939983,-0.0318813487230334,Homo sapiens,AGO2,other,K562,Erythroblast,Bone Marrow,0,AGO2
73927|ZNF792,0.929226631803624,-0.0318783517348962,Homo sapiens,ZNF792,,293T,None,None,1,ZNF792
38745|PITX1,0.92929054265671,-0.0318484826207213,Homo sapiens,PITX1,tf,LoVo,None,Colon,0,PITX1
42736|NCOA3,0.929389869670956,-0.0318020656316084,Homo sapiens,NCOA3,cr,LoVo,None,Colon,0,NCOA3
38816|IRX3,0.929789945015695,-0.0316151546982225,Homo sapiens,IRX3,tf,LoVo,None,Colon,0,IRX3
77138|ZNF324B,0.929938783413129,-0.0315456395115709,Homo sapiens,ZNF324B,tf,293T,None,None,0,ZNF324B
42674|HOXD13,0.929954385023718,-0.0315383534012689,Homo sapiens,HOXD13,tf,LoVo,None,Colon,0,HOXD13
42678|IKZF5,0.929954385023718,-0.0315383534012689,Homo sapiens,IKZF5,tf,LoVo,None,Colon,0,IKZF5
64445|OVOL3,0.930069769264605,-0.0314844715857398,Homo sapiens,OVOL3,,HEK293,Epithelium,Embryonic Kidney,1,OVOL3
38764|ZNF706,0.930094910336531,-0.0314727321640349,Homo sapiens,ZNF706,tf,LoVo,None,Colon,0,ZNF706
42868|SNAPC4,0.930109312781931,-0.0314660072007376,Homo sapiens,SNAPC4,not sure,LoVo,None,Colon,0,SNAPC4
77080|ZNF587,0.930177806284503,-0.0314340268145683,Homo sapiens,ZNF587,tf,293T,None,None,1,ZNF587
42944|RFX2,0.930242897466008,-0.0314036371925834,Homo sapiens,RFX2,tf,GP5d,None,Colon,0,RFX2
63819|ZNF740,0.930365970818613,-0.0313461827980627,Homo sapiens,ZNF740,,K562,Erythroblast,Bone Marrow,1,ZNF740
42823|EGR2,0.930411999084733,-0.0313246973523892,Homo sapiens,EGR2,tf,LoVo,None,Colon,1,EGR2
