,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc,TF
8551|PCGF1,0.9201245504028812,Homo sapiens,PCGF1,cr,HEK293T,Epithelium,Embryonic Kidney,0,PCGF1
35559|SFMBT1,0.9201691150757789,Homo sapiens,SFMBT1,other,HeLa-S3,Epithelium,Cervix,1,SFMBT1
42827|FOXF2,0.9201959763640115,Homo sapiens,FOXF2,predicted transcription factor,LoVo,None,Colon,0,FOXF2
68909|KDM5C,0.9201970351940285,Homo sapiens,KDM5C,cr,ZR-75-30,None,None,0,KDM5C
52718|DYRK1A,0.9202251259576691,Homo sapiens,DYRK1A,not sure,HeLa,Epithelium,Cervix,0,DYRK1A
42811|BBX,0.9202372160892816,Homo sapiens,BBX,tf,LoVo,None,Colon,0,BBX
38775|CIC,0.9202860582360586,Homo sapiens,CIC,tf,LoVo,None,Colon,0,CIC
33863|SMARCB1,0.9203019574939036,Homo sapiens,SMARCB1,cr,NCCIT,None,Embryo,0,SMARCB1
42837|KCMF1,0.9209465898871856,Homo sapiens,KCMF1,not sure,LoVo,None,Colon,0,KCMF1
42709|ATF6,0.9209565148791463,Homo sapiens,ATF6,tf,LoVo,None,Colon,0,ATF6
38801|ETV6,0.9209638704113305,Homo sapiens,ETV6,tf,LoVo,None,Colon,0,ETV6
77162|ZNF205,0.9211513069430077,Homo sapiens,ZNF205,tf,293T,None,None,1,ZNF205
37184|STAT4,0.9211771821659931,Homo sapiens,STAT4,tf,None,Monocyte,Blood,0,STAT4
8525|HNRNPL,0.9211969422670516,Homo sapiens,HNRNPL,predicted transcription factor,HeLa,Epithelium,Cervix,0,HNRNPL
72425|ORC2,0.921233507534929,Homo sapiens,ORC2,tf,K562,Erythroblast,Bone Marrow,0,ORC2
42821|DMRT2,0.9213314211855523,Homo sapiens,DMRT2,tf,LoVo,None,Colon,0,DMRT2
42817|CDX1,0.9213453671853432,Homo sapiens,CDX1,tf,LoVo,None,Colon,0,CDX1
42681|IRF8,0.9213586178303863,Homo sapiens,IRF8,tf,LoVo,None,Colon,0,IRF8
42665|HIC2,0.9213586178303863,Homo sapiens,HIC2,tf,LoVo,None,Colon,0,HIC2
42647|BHLHE41,0.9213586178303863,Homo sapiens,BHLHE41,tf,LoVo,None,Colon,0,BHLHE41
42659|FOXP2,0.9213590406883265,Homo sapiens,FOXP2,tf,LoVo,None,Colon,0,FOXP2
53471|SVIL,0.9213590406883265,Homo sapiens,SVIL,other,SH-SY5Y,None,Bone Marrow,1,SVIL
42853|IRX2,0.9213590406883265,Homo sapiens,IRX2,tf,LoVo,None,Colon,0,IRX2
74561|CHD1,0.921367076501441,Homo sapiens,CHD1,predicted chromatin regulator,None,None,Prostate,0,CHD1
77170|ZNF169,0.9213921401788843,Homo sapiens,ZNF169,tf,293T,None,None,1,ZNF169
77533|H2AK119ub,0.9214194444225494,Homo sapiens,H2AK119ub,,None,Fibroblast,None,1,H2AK119ub
42874|TSHZ1,0.9214195294536714,Homo sapiens,TSHZ1,tf,LoVo,None,Colon,0,TSHZ1
42860|PCF11,0.9214501663434078,Homo sapiens,PCF11,not sure,LoVo,None,Colon,0,PCF11
49180|EGFA-T1,0.9215396867559236,Homo sapiens,EGFA-T1,other,HEK293T,Epithelium,Embryonic Kidney,0,EGFA-T1
42791|TERF2,0.9215455251718887,Homo sapiens,TERF2,predicted chromatin regulator,LoVo,None,Colon,0,TERF2
65148|GLI4,0.9216032764243431,Homo sapiens,GLI4,,HEK293,Epithelium,Embryonic Kidney,0,GLI4
42820|DDIT3,0.921656042913175,Homo sapiens,DDIT3,tf,LoVo,None,Colon,0,DDIT3
8784|CHD3,0.9219918602337078,Homo sapiens,CHD3,cr,K562,Erythroblast,Bone Marrow,0,CHD3
45381|CHD4,0.9219918602337078,Homo sapiens,CHD4,cr,K562,Erythroblast,Bone Marrow,0,CHD4
36367|LMO1,0.9220298931080584,Homo sapiens,LMO1,not sure,Jurkat E6-1,T Lymphocyte,Blood,0,LMO1
53091|HOXB7,0.9220862865781891,Homo sapiens,HOXB7,tf,BT-474,Epithelium,Mammary Gland,0,HOXB7
44056|ARRB1,0.92221035494506,Homo sapiens,ARRB1,tf,A549,Epithelium,Lung,0,ARRB1
42828|FOXJ2,0.9222679211435567,Homo sapiens,FOXJ2,tf,LoVo,None,Colon,0,FOXJ2
45921|BRF2,0.9224033799955955,Homo sapiens,BRF2,tf,K562,Erythroblast,Bone Marrow,0,BRF2
51599|STAT3,0.922474134749043,Homo sapiens,STAT3,tf,HUES64,Embryonic Stem Cell,Embryo,0,STAT3
76411|ESCO2,0.9225130115315783,Homo sapiens,ESCO2,other,None,None,None,1,ESCO2
52587|WIZ,0.9225340498498463,Homo sapiens,WIZ,other,HEK293T,Epithelium,Embryonic Kidney,1,WIZ
52586|ZNF644,0.9225340498498463,Homo sapiens,ZNF644,predicted transcription factor,HEK293T,Epithelium,Embryonic Kidney,0,ZNF644
63011|ZNF697,0.9225966893422621,Homo sapiens,ZNF697,,HEK293,Epithelium,Embryonic Kidney,1,ZNF697
5390|SP1,0.9226228490742204,Homo sapiens,SP1,predicted chromatin regulator,HCT-116,None,Colon,0,SP1
46283|MEF2A,0.9226631454632009,Homo sapiens,MEF2A,tf,K562,Erythroblast,Bone Marrow,1,MEF2A
42873|TOE1,0.9227741129341344,Homo sapiens,TOE1,not sure,LoVo,None,Colon,0,TOE1
42739|NR1I2,0.9229432182945285,Homo sapiens,NR1I2,tf,LoVo,None,Colon,0,NR1I2
42688|LHX4,0.9229865289293588,Homo sapiens,LHX4,tf,LoVo,None,Colon,1,LHX4
42682|IRX5,0.9230130555511795,Homo sapiens,IRX5,tf,LoVo,None,Colon,0,IRX5
76829|PGBD5,0.9230175472567317,Homo sapiens,PGBD5,other,G-401,None,Kidney,0,PGBD5
51550|SALL4,0.9230339409875099,Homo sapiens,SALL4,tf,HUES64,Embryonic Stem Cell,Embryo,0,SALL4
42695|MTF1,0.9231767608933903,Homo sapiens,MTF1,cr,LoVo,None,Colon,0,MTF1
43685|KDM4C,0.9232182690362447,Homo sapiens,KDM4C,cr,KYSE-150,Epitheloid Cell,Esophagus,0,KDM4C
38717|CREM,0.9233564941698282,Homo sapiens,CREM,tf,LoVo,None,Colon,1,CREM
4421|PML,0.9236508588071947,Homo sapiens,PML,tf,None,Promyelocytic cell,Bone Marrow,0,PML
52109|CGGBP1,0.9238989652690901,Homo sapiens,CGGBP1,tf,1064Sk,Epidermal cell,Foreskin,0,CGGBP1
1348|SMC4,0.9240780194300213,Homo sapiens,SMC4,predicted chromatin regulator,HeLa,Epithelium,Cervix,0,SMC4
42885|ZNF263,0.9241548419244607,Homo sapiens,ZNF263,predicted transcription factor,LoVo,None,Colon,0,ZNF263
65130|ZFP64,0.9241699736607156,Homo sapiens,ZFP64,,HEK293,Epithelium,Embryonic Kidney,0,ZFP64
32947|NUP98,0.9242486502572989,Homo sapiens,NUP98,other,None,Neuron,None,1,NUP98
42857|NFIB,0.9242636307573402,Homo sapiens,NFIB,predicted transcription factor,LoVo,None,Colon,0,NFIB
42684|KLF13,0.924298994081221,Homo sapiens,KLF13,tf,LoVo,None,Colon,0,KLF13
58994|FUS,0.9243091676416664,Homo sapiens,FUS,other,HEK293,Epithelium,Embryonic Kidney,0,FUS
63060|DPF2,0.9243423162137172,Homo sapiens,DPF2,,MCF-7,Epithelium,Breast,1,DPF2
43548|C10orf12,0.9243593872359575,Homo sapiens,C10orf12,not sure,HEK293T,Epithelium,Embryonic Kidney,0,C10orf12
69216|BIRA,0.9243812529144477,Homo sapiens,BIRA,not sure,BJAB,GCB DLBCL cells,None,0,BIRA
65101|GTF3A,0.9244270554294629,Homo sapiens,GTF3A,,HEK293,Epithelium,Embryonic Kidney,0,GTF3A
731|ZNF274,0.9245656985317384,Homo sapiens,ZNF274,predicted transcription factor,GM12878,B Lymphocyte,Blood,0,ZNF274
73967|ZNF225,0.9246213430341745,Homo sapiens,ZNF225,other,293T,None,None,1,ZNF225
42699|NHLH1,0.9246854749999507,Homo sapiens,NHLH1,predicted transcription factor,LoVo,None,Colon,0,NHLH1
65083|ZNF582,0.9247401552086869,Homo sapiens,ZNF582,,HEK293,Epithelium,Embryonic Kidney,0,ZNF582
"52213|HBG1, HBG2",0.9250180799876481,Homo sapiens,"HBG1, HBG2",other,HEK293T,Epithelium,Embryonic Kidney,0,"HBG1, HBG2"
42799|RFX5,0.9250873166818847,Homo sapiens,RFX5,tf,LoVo,None,Colon,0,RFX5
4516|RXRG,0.9251019255993038,Homo sapiens,RXRG,tf,None,Promyelocytic cell,Bone Marrow,1,RXRG
5891|MYBL2,0.9251196130988095,Homo sapiens,MYBL2,tf,HeLa,Epithelium,Cervix,0,MYBL2
67833|EBNA3A,0.9251742046598896,Homo sapiens,EBNA3A,other,None,Lymphoblast,None,0,EBNA3A
70117|NEUROD1,0.9252694840563002,Homo sapiens,NEUROD1,tf,NCI-H889,None,None,1,NEUROD1
42861|PLAG1,0.9253814590320856,Homo sapiens,PLAG1,tf,LoVo,None,Colon,0,PLAG1
77085|ZNF567,0.92540127450436,Homo sapiens,ZNF567,tf,293T,None,None,1,ZNF567
42751|BACH1,0.9254636286369512,Homo sapiens,BACH1,tf,LoVo,None,Colon,0,BACH1
77242|ZMYND11,0.925472750999141,Homo sapiens,ZMYND11,predicted chromatin regulator,DU145,Epithelium,Prostate,1,ZMYND11
65068|ZNF214,0.9256210456589267,Homo sapiens,ZNF214,,HEK293,Epithelium,Embryonic Kidney,0,ZNF214
42813|BHLHE40,0.9257338043937511,Homo sapiens,BHLHE40,predicted transcription factor,LoVo,None,Colon,0,BHLHE40
42881|ZBTB4,0.9257715899576409,Homo sapiens,ZBTB4,tf,LoVo,None,Colon,0,ZBTB4
42644|ATF7,0.9258689916852716,Homo sapiens,ATF7,tf,LoVo,None,Colon,0,ATF7
65172|ZNF22,0.9258689916852716,Homo sapiens,ZNF22,,HEK293,Epithelium,Embryonic Kidney,0,ZNF22
42643|ARNTL,0.9258693705487226,Homo sapiens,ARNTL,predicted transcription factor,LoVo,None,Colon,0,ARNTL
38688|NKX2-5,0.925895037725593,Homo sapiens,NKX2-5,tf,LoVo,None,Colon,0,NKX2-5
51508|KLF5,0.9259134349068754,Homo sapiens,KLF5,tf,HUES64,Embryonic Stem Cell,Embryo,1,KLF5
42830|GZF1,0.9259159813187658,Homo sapiens,GZF1,tf,LoVo,None,Colon,0,GZF1
42670|HOXB1,0.9260701253811885,Homo sapiens,HOXB1,tf,LoVo,None,Colon,0,HOXB1
42676|HOXD9,0.926070499966344,Homo sapiens,HOXD9,tf,LoVo,None,Colon,0,HOXD9
42656|FOXF1,0.9260915356276819,Homo sapiens,FOXF1,predicted transcription factor,LoVo,None,Colon,0,FOXF1
42677|ID4,0.9260915356276819,Homo sapiens,ID4,predicted transcription factor,LoVo,None,Colon,0,ID4
58995|EWSR1,0.9261209035949831,Homo sapiens,EWSR1,tf,HEK293,Epithelium,Embryonic Kidney,0,EWSR1
63904|ZNF438,0.9263182447900669,Homo sapiens,ZNF438,,HEK293,Epithelium,Embryonic Kidney,1,ZNF438
70557|ZNF335,0.9265795002459254,Homo sapiens,ZNF335,tf,Jurkat,T Lymphocyte,Blood,1,ZNF335
8813|KDM5A,0.9271226232959247,Homo sapiens,KDM5A,cr,H1,Embryonic Stem Cell,Embryo,0,KDM5A
42856|NFE2L3,0.9272116934563066,Homo sapiens,NFE2L3,tf,LoVo,None,Colon,0,NFE2L3
42675|HOXD4,0.9272116934563066,Homo sapiens,HOXD4,tf,LoVo,None,Colon,0,HOXD4
42663|HESX1,0.9272116934563066,Homo sapiens,HESX1,tf,LoVo,None,Colon,1,HESX1
42679|IRF3,0.9272120567528851,Homo sapiens,IRF3,tf,LoVo,None,Colon,0,IRF3
42672|HOXB5,0.9272120567528851,Homo sapiens,HOXB5,tf,LoVo,None,Colon,0,HOXB5
42855|MYBL1,0.9272620973488551,Homo sapiens,MYBL1,tf,LoVo,None,Colon,0,MYBL1
76572|CENPC,0.9273588486006046,Homo sapiens,CENPC,other,HeLa,Epithelium,Cervix,1,CENPC
42889|ZNF581,0.9273822169023349,Homo sapiens,ZNF581,predicted transcription factor,LoVo,None,Colon,0,ZNF581
42651|EVX1,0.9273914776997467,Homo sapiens,EVX1,tf,LoVo,None,Colon,0,EVX1
38733|HIF1A,0.9273914776997467,Homo sapiens,HIF1A,predicted chromatin regulator,LoVo,None,Colon,0,HIF1A
42657|FOXK1,0.9273914776997467,Homo sapiens,FOXK1,tf,LoVo,None,Colon,0,FOXK1
42669|HOXA11,0.9273918442381179,Homo sapiens,HOXA11,tf,LoVo,None,Colon,0,HOXA11
77119|ZNF442,0.9273985938403854,Homo sapiens,ZNF442,tf,293T,None,None,1,ZNF442
42871|TFCP2,0.9274238277479253,Homo sapiens,TFCP2,tf,LoVo,None,Colon,0,TFCP2
42745|RELB,0.927429814755959,Homo sapiens,RELB,tf,LoVo,None,Colon,0,RELB
42808|ADNP2,0.9274737760289677,Homo sapiens,ADNP2,tf,LoVo,None,Colon,1,ADNP2
42716|HES4,0.9276118056923315,Homo sapiens,HES4,tf,LoVo,None,Colon,0,HES4
279|BRD7,0.9276134211173738,Homo sapiens,BRD7,tf,BJ,Fibroblast,Skin,0,BRD7
56895|MAP1LC3A,0.9276301971422227,Homo sapiens,MAP1LC3A,other,IMR90,Fibroblast,Lung,0,MAP1LC3A
42696|MYF6,0.9276309412092936,Homo sapiens,MYF6,tf,LoVo,None,Colon,1,MYF6
38637|OTX1,0.9276681927779977,Homo sapiens,OTX1,tf,LoVo,None,Colon,0,OTX1
38648|GLI1,0.9276907308306939,Homo sapiens,GLI1,tf,LoVo,None,Colon,0,GLI1
42673|HOXD11,0.9277222281202857,Homo sapiens,HOXD11,tf,LoVo,None,Colon,0,HOXD11
2638|EBNA1BP2,0.927727118609606,Homo sapiens,EBNA1BP2,not sure,Raji,B Lymphocyte,Blood,1,EBNA1BP2
63853|BCL3,0.9278536048457438,Homo sapiens,BCL3,tf,A549,Epithelium,Lung,0,BCL3
77050|ZNF749,0.9279667468262374,Homo sapiens,ZNF749,tf,293T,None,None,1,ZNF749
58136|ARID3B,0.9279765965875113,Homo sapiens,ARID3B,predicted transcription factor,OECM1,None,Head and neck,1,ARID3B
36659|YBX1,0.9280000748374055,Homo sapiens,YBX1,tf,HEK293,Epithelium,Embryonic Kidney,1,YBX1
38748|PAX2,0.9281247412696026,Homo sapiens,PAX2,tf,LoVo,None,Colon,0,PAX2
76675|HP1BP3,0.928321443729761,Homo sapiens,HP1BP3,other,HeLa,None,None,0,HP1BP3
76586|SIX1,0.9284610479860633,Homo sapiens,SIX1,other,None,Cortex,Kidney,1,SIX1
38665|CBFB,0.9284950608543517,Homo sapiens,CBFB,predicted transcription factor,LoVo,None,Colon,0,CBFB
42652|FERD3L,0.92871016217511,Homo sapiens,FERD3L,tf,LoVo,None,Colon,0,FERD3L
40156|LMO2,0.928746392429236,Homo sapiens,LMO2,not sure,Kasumi-1,Myeloblast,Blood,0,LMO2
43557|CBX7,0.9287919826265847,Homo sapiens,CBX7,cr,None,Epithelium,Mammary Gland,1,CBX7
2972|ATF7IP,0.9288394436278635,Homo sapiens,ATF7IP,cr,WM262,Melanocyte,Skin,1,ATF7IP
38828|BTF3,0.928928374190439,Homo sapiens,BTF3,tf,LoVo,None,Colon,0,BTF3
77151|ZNF26,0.929096622472086,Homo sapiens,ZNF26,tf,293T,None,None,1,ZNF26
54114|AGO2,0.9292202193998303,Homo sapiens,AGO2,other,K562,Erythroblast,Bone Marrow,0,AGO2
73927|ZNF792,0.9292266318036241,Homo sapiens,ZNF792,,293T,None,None,1,ZNF792
38745|PITX1,0.9292905426567102,Homo sapiens,PITX1,tf,LoVo,None,Colon,0,PITX1
42736|NCOA3,0.9293898696709555,Homo sapiens,NCOA3,cr,LoVo,None,Colon,0,NCOA3
38816|IRX3,0.9297899450156946,Homo sapiens,IRX3,tf,LoVo,None,Colon,0,IRX3
77138|ZNF324B,0.9299387834131287,Homo sapiens,ZNF324B,tf,293T,None,None,0,ZNF324B
42674|HOXD13,0.9299543850237175,Homo sapiens,HOXD13,tf,LoVo,None,Colon,0,HOXD13
42678|IKZF5,0.9299543850237175,Homo sapiens,IKZF5,tf,LoVo,None,Colon,0,IKZF5
64445|OVOL3,0.9300697692646054,Homo sapiens,OVOL3,,HEK293,Epithelium,Embryonic Kidney,1,OVOL3
38764|ZNF706,0.9300949103365312,Homo sapiens,ZNF706,tf,LoVo,None,Colon,0,ZNF706
42868|SNAPC4,0.9301093127819307,Homo sapiens,SNAPC4,not sure,LoVo,None,Colon,0,SNAPC4
77080|ZNF587,0.9301778062845028,Homo sapiens,ZNF587,tf,293T,None,None,1,ZNF587
42944|RFX2,0.9302428974660083,Homo sapiens,RFX2,tf,GP5d,None,Colon,0,RFX2
63819|ZNF740,0.930365970818613,Homo sapiens,ZNF740,,K562,Erythroblast,Bone Marrow,1,ZNF740
42823|EGR2,0.9304119990847326,Homo sapiens,EGR2,tf,LoVo,None,Colon,1,EGR2
77022|ZNF879,0.9304435457553756,Homo sapiens,ZNF879,tf,293T,None,None,1,ZNF879
38701|NFATC1,0.9305092132505763,Homo sapiens,NFATC1,tf,LoVo,None,Colon,0,NFATC1
38725|TFE3,0.930549235433969,Homo sapiens,TFE3,tf,LoVo,None,Colon,0,TFE3
2241|MED12,0.9306635886290311,Homo sapiens,MED12,predicted transcription factor,LNCaP,Epithelium,Prostate,0,MED12
42693|MIXL1,0.9308024438279752,Homo sapiens,MIXL1,tf,LoVo,None,Colon,0,MIXL1
38768|GLIS2,0.930852388635762,Homo sapiens,GLIS2,tf,LoVo,None,Colon,0,GLIS2
38644|HSF4,0.9308717732209322,Homo sapiens,HSF4,tf,LoVo,None,Colon,0,HSF4
42872|THAP4,0.9309857576158336,Homo sapiens,THAP4,tf,LoVo,None,Colon,0,THAP4
38819|SREBF1,0.9309926784103044,Homo sapiens,SREBF1,tf,LoVo,None,Colon,0,SREBF1
42862|PRDM4,0.9309985672913808,Homo sapiens,PRDM4,tf,LoVo,None,Colon,0,PRDM4
48630|SPIB,0.9310432470110881,Homo sapiens,SPIB,tf,OCI-Ly10,B Lymphocyte,Bone Marrow,1,SPIB
1795|SND1,0.9310837207789571,Homo sapiens,SND1,tf,IB4,Lymphocyte,Blood,1,SND1
54385|DKK1,0.9310837483882284,Homo sapiens,DKK1,not sure,DLD-1,Epithelium,Colon,0,DKK1
42671|HOXB2,0.9311059266890704,Homo sapiens,HOXB2,tf,LoVo,None,Colon,0,HOXB2
77166|ZNF181,0.9311554115215681,Homo sapiens,ZNF181,tf,293T,None,None,0,ZNF181
58464|ARID1B,0.9312122678738288,Homo sapiens,ARID1B,predicted transcription factor,HepG2,Epithelium,Liver,0,ARID1B
71755|FOXK2,0.9313459316890882,Homo sapiens,FOXK2,predicted transcription factor,MCF-7,MCF 7 Cells,None,1,FOXK2
76669|DDX11,0.9313728524684592,Homo sapiens,DDX11,other,A549,Epithelium,Lung,0,DDX11
17|TERF1,0.9314209812633965,Homo sapiens,TERF1,predicted chromatin regulator,BJ,Fibroblast,Skin,0,TERF1
49011|CPSF3L,0.931472698415147,Homo sapiens,CPSF3L,other,HeLa,Epithelium,Cervix,1,CPSF3L
55365|LOXL1,0.9314818920161649,Homo sapiens,LOXL1,other,None,None,Schlemm's canal,0,LOXL1
51613|THAP11,0.9316179257629649,Homo sapiens,THAP11,tf,HUES64,Embryonic Stem Cell,Embryo,1,THAP11
48577|KDM6B,0.9317698531599681,Homo sapiens,KDM6B,cr,CUTLL1,T Lymphocyte,Blood,1,KDM6B
44085|STAT5,0.9318056510263912,Homo sapiens,STAT5,tf,None,T Lymphocyte,Blood,1,STAT5
73756|MEN1,0.9318218515520663,Homo sapiens,MEN1,tf,MCF-10A,None,Breast,1,MEN1
76974|RPA1,0.9319498226342638,Homo sapiens,RPA1,other,HeLa,Epithelium,Cervix,0,RPA1
76931|CD74,0.9320497474903282,Homo sapiens,CD74,other,None,B Lymphocyte,None,1,CD74
42721|HOXA5,0.9320729762865538,Homo sapiens,HOXA5,tf,LoVo,None,Colon,0,HOXA5
77172|ZNF154,0.932089345883296,Homo sapiens,ZNF154,tf,293T,None,None,1,ZNF154
55787|CTCFL,0.9320962422663182,Homo sapiens,CTCFL,predicted transcription factor,None,Fibroblast,None,0,CTCFL
49697|DEK,0.9322304603651176,Homo sapiens,DEK,predicted chromatin regulator,U937,None,Pleura,1,DEK
73755|FOXD3,0.9322816695690276,Homo sapiens,FOXD3,tf,A549,Epithelium,Lung,0,FOXD3
59016|EP400,0.9324327031890589,Homo sapiens,EP400,cr,U2OS,None,Bone,0,EP400
55217|MAP2K1,0.932433283156507,Homo sapiens,MAP2K1,not sure,HeLa,Epithelium,Cervix,1,MAP2K1
77034|ZNF791,0.9324636001553785,Homo sapiens,ZNF791,tf,293T,None,None,0,ZNF791
38681|PHF20,0.9324937032584324,Homo sapiens,PHF20,cr,LoVo,None,Colon,0,PHF20
42698|NFKB1,0.9325588096149929,Homo sapiens,NFKB1,tf,LoVo,None,Colon,0,NFKB1
77134|ZNF33B,0.9327187457158761,Homo sapiens,ZNF33B,tf,293T,None,None,0,ZNF33B
38673|GLIS1,0.9328709272442777,Homo sapiens,GLIS1,tf,LoVo,None,Colon,1,GLIS1
38640|NR2F1,0.9328770434249417,Homo sapiens,NR2F1,tf,LoVo,None,Colon,0,NR2F1
5976|TAT,0.9330246190734649,Homo sapiens,TAT,not sure,Jurkat,T Lymphocyte,Blood,0,TAT
77152|ZNF267,0.9330355087173796,Homo sapiens,ZNF267,tf,293T,None,None,1,ZNF267
4926|KLF4,0.9330870338989712,Homo sapiens,KLF4,tf,H1,Embryonic Stem Cell,Embryo,0,KLF4
42728|KLF11,0.933176967868542,Homo sapiens,KLF11,tf,LoVo,None,Colon,0,KLF11
62648|MCM5,0.933335360835432,Homo sapiens,MCM5,,K562,Erythroblast,Bone Marrow,0,MCM5
42683|ISL2,0.9333443955662071,Homo sapiens,ISL2,tf,LoVo,None,Colon,0,ISL2
65218|ZNF257,0.9334516151366778,Homo sapiens,ZNF257,,HEK293,Epithelium,Embryonic Kidney,1,ZNF257
77019|ZNF90,0.9336068245506175,Homo sapiens,ZNF90,tf,293T,None,None,0,ZNF90
38838|LHX3,0.9337160104215869,Homo sapiens,LHX3,tf,LoVo,None,Colon,0,LHX3
64420|PRDM12,0.9338304873110994,Homo sapiens,PRDM12,,HEK293,Epithelium,Embryonic Kidney,1,PRDM12
68802|OVOL2,0.9339334693945757,Homo sapiens,OVOL2,tf,HCE-T,Epithelium,Corneal Epithelium,0,OVOL2
44349|PPARD,0.9339451330248449,Homo sapiens,PPARD,tf,None,Endothelial Cell,Umbilical Vein,1,PPARD
77094|ZNF550,0.9339983005039614,Homo sapiens,ZNF550,tf,293T,None,None,1,ZNF550
4|EGR1,0.9343963822808519,Homo sapiens,EGR1,tf,K562,Erythroblast,Bone Marrow,0,EGR1
74822|KMT2D,0.934458854133392,Homo sapiens,KMT2D,cr,T47D,None,Breast,1,KMT2D
43678|PARP1,0.9345816626300772,Homo sapiens,PARP1,not sure,T47D-MTVL,Epithelium,Mammary Gland,0,PARP1
73948|ZNF419,0.9346453434405995,Homo sapiens,ZNF419,,293T,None,None,0,ZNF419
42723|HOXB4,0.9346753170765846,Homo sapiens,HOXB4,tf,LoVo,None,Colon,0,HOXB4
72450|NCOA1,0.9347566796537277,Homo sapiens,NCOA1,cr,U2OS,None,Bone,1,NCOA1
72907|TBX5,0.9348559007290158,Homo sapiens,TBX5,tf,None,Cardiomyocyte,None,1,TBX5
38846|CEBPZ,0.9348687319933049,Homo sapiens,CEBPZ,tf,LoVo,None,Colon,0,CEBPZ
50900|MITF,0.9350094035484311,Homo sapiens,MITF,tf,6540 cells,Epithelium,None,0,MITF
77108|ZNF485,0.9350117862056168,Homo sapiens,ZNF485,other,293T,None,None,1,ZNF485
44757|DICER1,0.9350410756343093,Homo sapiens,DICER1,not sure,HEK293,Epithelium,Embryonic Kidney,0,DICER1
42734|MYOD1,0.9352881338372885,Homo sapiens,MYOD1,tf,LoVo,None,Colon,0,MYOD1
38781|NEUROG3,0.935338971623167,Homo sapiens,NEUROG3,tf,LoVo,None,Colon,0,NEUROG3
65059|ZFP82,0.9353976490453564,Homo sapiens,ZFP82,,HEK293,Epithelium,Embryonic Kidney,0,ZFP82
42869|TCFL5,0.9354690517773587,Homo sapiens,TCFL5,tf,LoVo,None,Colon,0,TCFL5
76684|CDKN1B,0.935591459495186,Homo sapiens,CDKN1B,other,MM1.S,B Lymphocyte,Blood,1,CDKN1B
77168|ZNF17,0.9356485841780913,Homo sapiens,ZNF17,tf,293T,None,None,1,ZNF17
73412|SREBF2,0.9358130108078551,Homo sapiens,SREBF2,tf,PANC-1,None,None,1,SREBF2
77171|ZNF157,0.9358299646912062,Homo sapiens,ZNF157,tf,293T,None,None,1,ZNF157
65161|ZNF774,0.9359983233490559,Homo sapiens,ZNF774,,HEK293,Epithelium,Embryonic Kidney,0,ZNF774
54616|SOX9,0.9362746799680267,Homo sapiens,SOX9,tf,CyT49,Embryonic Stem Cell,Embryo,1,SOX9
42730|KLF6,0.9363746451024264,Homo sapiens,KLF6,tf,LoVo,None,Colon,0,KLF6
77239|ZSCAN5B,0.9366793922506143,Homo sapiens,ZSCAN5B,tf,HEK293,HEK 293 Cell Line,None,0,ZSCAN5B
38822|HOXA7,0.9366954952464559,Homo sapiens,HOXA7,tf,LoVo,None,Colon,0,HOXA7
77142|ZNF300,0.9367880636480381,Homo sapiens,ZNF300,other,293T,None,None,1,ZNF300
77158|ZNF222,0.9368396467740465,Homo sapiens,ZNF222,other,293T,None,None,1,ZNF222
51565|SMAD2/3,0.9370260793368874,Homo sapiens,SMAD2/3,tf,HUES64,Embryonic Stem Cell,Embryo,0,SMAD2/3
42691|MAFB,0.9370495861829387,Homo sapiens,MAFB,tf,LoVo,None,Colon,0,MAFB
77046|ZNF764,0.9372706233825181,Homo sapiens,ZNF764,tf,293T,None,None,0,ZNF764
77190|ZFP1,0.9372849958128083,Homo sapiens,ZFP1,tf,293T,None,None,1,ZFP1
52785|CIITA,0.9373043488681424,Homo sapiens,CIITA,predicted transcription factor,Raji,B Lymphocyte,Blood,1,CIITA
62811|COPS2,0.9373159577630272,Homo sapiens,COPS2,,K562,Erythroblast,Bone Marrow,1,COPS2
69877|CCR5,0.9373448901132129,Homo sapiens,CCR5,other,None,Th1,None,1,CCR5
38780|LMX1B,0.9373472164415368,Homo sapiens,LMX1B,tf,LoVo,None,Colon,0,LMX1B
38683|MAZ,0.937386800470845,Homo sapiens,MAZ,tf,LoVo,None,Colon,0,MAZ
50456|AUTS2,0.9373925978782908,Homo sapiens,AUTS2,not sure,293T-Rex,None,None,1,AUTS2
35879|CBX1,0.9374052714878685,Homo sapiens,CBX1,cr,HEK293,Epithelium,Embryonic Kidney,1,CBX1
42767|ID2,0.9374835924552776,Homo sapiens,ID2,tf,LoVo,None,Colon,0,ID2
68571|POU3F2,0.9377866861341186,Homo sapiens,POU3F2,tf,None,Neural Progenitor Cell,None,1,POU3F2
42660|FOXQ1,0.9378032655636048,Homo sapiens,FOXQ1,tf,LoVo,None,Colon,0,FOXQ1
68194|ATRX,0.9378593559518199,Homo sapiens,ATRX,cr,LAN6,None,None,1,ATRX
77040|ZNF782,0.9378616886005954,Homo sapiens,ZNF782,tf,293T,None,None,0,ZNF782
63179|IKZF1,0.9379699341793399,Homo sapiens,IKZF1,tf,HepG2,Epithelium,Liver,1,IKZF1
65181|ZNF250,0.9382951500062766,Homo sapiens,ZNF250,tf,HEK293,Epithelium,Embryonic Kidney,1,ZNF250
